id,Sector,Precio,Habitaciones,Baños,Estrato,Área construida,Área privada,Valor administración,Parqueaderos,Precio m²
4206,3,1480000000,3,5,5,214,214,1029000,4.0,6915887
4207,3,2490000000,4,5,5,374,374,0,4.0,6657754
4208,1,500000000,5,3,3,127,127,0,1.0,3937007
4209,3,695000000,5,3,3,268,268,0,2.0,2593283
4210,2,1900000000,5,5,5,600,600,0,4.0,3166666
4211,3,2800000000,4,3,3,3610,3610,0,0.0,775623
4212,3,700000000,3,4,4,248,248,700000,3.0,2822580
4213,3,1650000000,4,5,5,325,937,0,3.0,1760939
4214,3,300000000,3,3,3,209,209,0,1.0,1435406
4215,3,1200000000,5,4,4,200,500,0,2.0,2400000
4216,3,1200000000,5,5,5,700,700,0,4.0,1714285
4217,3,625000000,5,5,5,201,201,0,3.0,3109452
4218,3,598000000,3,3,3,160,160,418500,2.0,3737500
4219,3,495000000,4,3,3,95,95,350000,1.0,5210526
4220,3,1200000000,5,5,5,830,830,750000,4.0,1445783
4221,3,380000000,3,3,3,100,100,383000,2.0,3800000
4222,3,590000000,3,3,3,209,209,450000,2.0,2822966
4223,3,980000000,3,5,5,159,143,950000,2.0,6853146
4224,2,1500000000,4,5,5,296,296,1385000,4.0,5067567
4225,3,245000000,1,2,2,68,68,0,0.0,3602941
4226,3,649000000,3,3,3,118,118,410000,2.0,5500000
4227,2,970000000,4,5,5,220,220,796000,2.0,4409090
4228,3,200000000,2,2,2,60,60,203000,0.0,3333333
4229,3,360000000,3,3,3,75,77,0,1.0,4675324
4230,2,667000000,3,4,4,143,144,570000,2.0,4631944
4231,2,1500000000,4,5,5,454,454,1500000,4.0,3303964
4232,1,164000000,2,2,2,56,56,0,0.0,2928571
4233,3,900000000,3,4,4,191,191,0,1.0,4712041
4234,2,1800000000,4,4,4,433,433,1153000,4.0,4157043
4235,3,1300000000,4,5,5,180,300,800000,4.0,4333333
4236,3,185000000,2,2,2,59,59,170000,1.0,3135593
4237,2,860000000,3,4,4,246,246,100000000,4.0,3495934
4238,3,280000000,3,2,2,70,70,228000,1.0,4000000
4239,2,600000000,3,2,2,140,140,1117000,2.0,4285714
4240,3,335000000,3,2,2,88,88,270000,1.0,3806818
4241,1,570000000,3,2,2,103,103,488000,2.0,5533980
4242,1,470000000,3,3,3,110,110,390000,1.0,4272727
4243,2,1600000000,3,4,4,240,240,850000,2.0,6666666
4244,0,290000000,3,2,2,69,68,350000,1.0,4264705
4245,2,300000000,3,2,2,220,159,0,1.0,1886792
4246,1,840000000,3,5,5,120,120,958000,2.0,7000000
4247,2,1650000000,3,3,3,267,267,1050000,2.0,6179775
4248,3,388000000,3,3,3,94,94,380000,1.0,4127659
4249,1,259000000,1,1,1,37,33,191000,0.0,7848484
4250,1,270000000,4,3,3,85,85,10000,1.0,3176470
4251,3,1950000000,3,4,4,310,310,900000,3.0,6290322
4252,3,1350000000,3,4,4,380,380,1500000,2.0,3552631
4253,3,5900000000,5,5,5,840,840,0,4.0,7023809
4254,2,680000000,3,4,4,194,194,800000,2.0,3505154
4255,3,1200000000,5,5,5,750,750,0,3.0,1600000
4256,3,1480000000,3,5,5,214,214,1029000,4.0,6915887
4257,3,2490000000,4,5,5,374,374,0,4.0,6657754
4258,1,500000000,5,3,3,127,127,0,1.0,3937007
4259,3,695000000,5,3,3,268,268,0,2.0,2593283
4260,2,1900000000,5,5,5,600,600,0,4.0,3166666
4261,3,2800000000,4,3,3,3610,3610,0,0.0,775623
4262,3,700000000,3,4,4,248,248,700000,3.0,2822580
4263,3,1650000000,4,5,5,325,937,0,3.0,1760939
4264,3,300000000,3,3,3,209,209,0,1.0,1435406
4265,3,1200000000,5,4,4,200,500,0,2.0,2400000
4266,3,1200000000,5,5,5,700,700,0,4.0,1714285
4267,3,625000000,5,5,5,201,201,0,3.0,3109452
4268,3,598000000,3,3,3,160,160,418500,2.0,3737500
4269,3,495000000,4,3,3,95,95,350000,1.0,5210526
4270,3,1200000000,5,5,5,830,830,750000,4.0,1445783
4271,3,380000000,3,3,3,100,100,383000,2.0,3800000
4272,3,590000000,3,3,3,209,209,450000,2.0,2822966
4273,3,980000000,3,5,5,159,143,950000,2.0,6853146
4274,2,1500000000,4,5,5,296,296,1385000,4.0,5067567
4275,3,245000000,1,2,2,68,68,0,0.0,3602941
4276,3,649000000,3,3,3,118,118,410000,2.0,5500000
4277,2,970000000,4,5,5,220,220,796000,2.0,4409090
4278,3,200000000,2,2,2,60,60,203000,0.0,3333333
4279,3,360000000,3,3,3,75,77,0,1.0,4675324
4280,2,667000000,3,4,4,143,144,570000,2.0,4631944
4281,2,1500000000,4,5,5,454,454,1500000,4.0,3303964
4282,1,164000000,2,2,2,56,56,0,0.0,2928571
4283,3,900000000,3,4,4,191,191,0,1.0,4712041
4284,2,1800000000,4,4,4,433,433,1153000,4.0,4157043
4285,3,1300000000,4,5,5,180,300,800000,4.0,4333333
4286,3,185000000,2,2,2,59,59,170000,1.0,3135593
4287,2,860000000,3,4,4,246,246,100000000,4.0,3495934
4288,3,280000000,3,2,2,70,70,228000,1.0,4000000
4289,2,600000000,3,2,2,140,140,1117000,2.0,4285714
4290,3,335000000,3,2,2,88,88,270000,1.0,3806818
4291,1,570000000,3,2,2,103,103,488000,2.0,5533980
4292,1,470000000,3,3,3,110,110,390000,1.0,4272727
4293,2,1600000000,3,4,4,240,240,850000,2.0,6666666
4294,0,290000000,3,2,2,69,68,350000,1.0,4264705
4295,2,300000000,3,2,2,220,159,0,1.0,1886792
4296,1,840000000,3,5,5,120,120,958000,2.0,7000000
4297,2,1650000000,3,3,3,267,267,1050000,2.0,6179775
4298,3,388000000,3,3,3,94,94,380000,1.0,4127659
4299,1,259000000,1,1,1,37,33,191000,0.0,7848484
4300,1,270000000,4,3,3,85,85,10000,1.0,3176470
4301,3,1950000000,3,4,4,310,310,900000,3.0,6290322
4302,3,1350000000,3,4,4,380,380,1500000,2.0,3552631
4303,3,5900000000,5,5,5,840,840,0,4.0,7023809
4304,2,680000000,3,4,4,194,194,800000,2.0,3505154
4305,3,1200000000,5,5,5,750,750,0,3.0,1600000
4306,3,1480000000,3,5,5,214,214,1029000,4.0,6915887
4307,3,2490000000,4,5,5,374,374,0,4.0,6657754
4308,1,500000000,5,3,3,127,127,0,1.0,3937007
4309,3,695000000,5,3,3,268,268,0,2.0,2593283
4310,2,1900000000,5,5,5,600,600,0,4.0,3166666
4311,3,2800000000,4,3,3,3610,3610,0,0.0,775623
4312,3,700000000,3,4,4,248,248,700000,3.0,2822580
4313,3,1650000000,4,5,5,325,937,0,3.0,1760939
4314,3,300000000,3,3,3,209,209,0,1.0,1435406
4315,3,1200000000,5,4,4,200,500,0,2.0,2400000
4316,3,1200000000,5,5,5,700,700,0,4.0,1714285
4317,3,625000000,5,5,5,201,201,0,3.0,3109452
4318,3,598000000,3,3,3,160,160,418500,2.0,3737500
4319,3,495000000,4,3,3,95,95,350000,1.0,5210526
4320,3,1200000000,5,5,5,830,830,750000,4.0,1445783
4321,3,380000000,3,3,3,100,100,383000,2.0,3800000
4322,3,590000000,3,3,3,209,209,450000,2.0,2822966
4323,3,980000000,3,5,5,159,143,950000,2.0,6853146
4324,2,1500000000,4,5,5,296,296,1385000,4.0,5067567
4325,3,245000000,1,2,2,68,68,0,0.0,3602941
4326,3,649000000,3,3,3,118,118,410000,2.0,5500000
4327,2,970000000,4,5,5,220,220,796000,2.0,4409090
4328,3,200000000,2,2,2,60,60,203000,0.0,3333333
4329,3,360000000,3,3,3,75,77,0,1.0,4675324
4330,2,667000000,3,4,4,143,144,570000,2.0,4631944
4331,2,1500000000,4,5,5,454,454,1500000,4.0,3303964
4332,1,164000000,2,2,2,56,56,0,0.0,2928571
4333,3,900000000,3,4,4,191,191,0,1.0,4712041
4334,2,1800000000,4,4,4,433,433,1153000,4.0,4157043
4335,3,1300000000,4,5,5,180,300,800000,4.0,4333333
4336,3,185000000,2,2,2,59,59,170000,1.0,3135593
4337,2,860000000,3,4,4,246,246,100000000,4.0,3495934
4338,3,280000000,3,2,2,70,70,228000,1.0,4000000
4339,2,600000000,3,2,2,140,140,1117000,2.0,4285714
4340,3,335000000,3,2,2,88,88,270000,1.0,3806818
4341,1,570000000,3,2,2,103,103,488000,2.0,5533980
4342,1,470000000,3,3,3,110,110,390000,1.0,4272727
4343,2,1600000000,3,4,4,240,240,850000,2.0,6666666
4344,0,290000000,3,2,2,69,68,350000,1.0,4264705
4345,2,300000000,3,2,2,220,159,0,1.0,1886792
4346,1,840000000,3,5,5,120,120,958000,2.0,7000000
4347,2,1650000000,3,3,3,267,267,1050000,2.0,6179775
4348,3,388000000,3,3,3,94,94,380000,1.0,4127659
4349,1,259000000,1,1,1,37,33,191000,0.0,7848484
4350,1,270000000,4,3,3,85,85,10000,1.0,3176470
4351,3,1950000000,3,4,4,310,310,900000,3.0,6290322
4352,3,1350000000,3,4,4,380,380,1500000,2.0,3552631
4353,3,5900000000,5,5,5,840,840,0,4.0,7023809
4354,2,680000000,3,4,4,194,194,800000,2.0,3505154
4355,3,1200000000,5,5,5,750,750,0,3.0,1600000
4356,3,1480000000,3,5,5,214,214,1029000,4.0,6915887
4357,3,2490000000,4,5,5,374,374,0,4.0,6657754
4358,1,500000000,5,3,3,127,127,0,1.0,3937007
4359,3,695000000,5,3,3,268,268,0,2.0,2593283
4360,2,1900000000,5,5,5,600,600,0,4.0,3166666
4361,3,2800000000,4,3,3,3610,3610,0,0.0,775623
4362,3,700000000,3,4,4,248,248,700000,3.0,2822580
4363,3,1650000000,4,5,5,325,937,0,3.0,1760939
4364,3,300000000,3,3,3,209,209,0,1.0,1435406
4365,3,1200000000,5,4,4,200,500,0,2.0,2400000
4366,3,1200000000,5,5,5,700,700,0,4.0,1714285
4367,3,625000000,5,5,5,201,201,0,3.0,3109452
4368,3,598000000,3,3,3,160,160,418500,2.0,3737500
4369,3,495000000,4,3,3,95,95,350000,1.0,5210526
4370,3,1200000000,5,5,5,830,830,750000,4.0,1445783
4371,3,380000000,3,3,3,100,100,383000,2.0,3800000
4372,3,590000000,3,3,3,209,209,450000,2.0,2822966
4373,3,980000000,3,5,5,159,143,950000,2.0,6853146
4374,2,1500000000,4,5,5,296,296,1385000,4.0,5067567
4375,3,245000000,1,2,2,68,68,0,0.0,3602941
4376,3,649000000,3,3,3,118,118,410000,2.0,5500000
4377,2,970000000,4,5,5,220,220,796000,2.0,4409090
4378,3,200000000,2,2,2,60,60,203000,0.0,3333333
4379,3,360000000,3,3,3,75,77,0,1.0,4675324
4380,2,667000000,3,4,4,143,144,570000,2.0,4631944
4381,2,1500000000,4,5,5,454,454,1500000,4.0,3303964
4382,1,164000000,2,2,2,56,56,0,0.0,2928571
4383,3,900000000,3,4,4,191,191,0,1.0,4712041
4384,2,1800000000,4,4,4,433,433,1153000,4.0,4157043
4385,3,1300000000,4,5,5,180,300,800000,4.0,4333333
4386,3,185000000,2,2,2,59,59,170000,1.0,3135593
4387,2,860000000,3,4,4,246,246,100000000,4.0,3495934
4388,3,280000000,3,2,2,70,70,228000,1.0,4000000
4389,2,600000000,3,2,2,140,140,1117000,2.0,4285714
4390,3,335000000,3,2,2,88,88,270000,1.0,3806818
4391,1,570000000,3,2,2,103,103,488000,2.0,5533980
4392,1,470000000,3,3,3,110,110,390000,1.0,4272727
4393,2,1600000000,3,4,4,240,240,850000,2.0,6666666
4394,0,290000000,3,2,2,69,68,350000,1.0,4264705
4395,2,300000000,3,2,2,220,159,0,1.0,1886792
4396,1,840000000,3,5,5,120,120,958000,2.0,7000000
4397,2,1650000000,3,3,3,267,267,1050000,2.0,6179775
4398,3,388000000,3,3,3,94,94,380000,1.0,4127659
4399,1,259000000,1,1,1,37,33,191000,0.0,7848484
4400,1,270000000,4,3,3,85,85,10000,1.0,3176470
4401,3,1950000000,3,4,4,310,310,900000,3.0,6290322
4402,3,1350000000,3,4,4,380,380,1500000,2.0,3552631
4403,3,5900000000,5,5,5,840,840,0,4.0,7023809
4404,2,680000000,3,4,4,194,194,800000,2.0,3505154
4405,3,1200000000,5,5,5,750,750,0,3.0,1600000
4406,3,1480000000,3,5,5,214,214,1029000,4.0,6915887
4407,3,2490000000,4,5,5,374,374,0,4.0,6657754
4408,1,500000000,5,3,3,127,127,0,1.0,3937007
4409,3,695000000,5,3,3,268,268,0,2.0,2593283
4410,2,1900000000,5,5,5,600,600,0,4.0,3166666
4411,3,2800000000,4,3,3,3610,3610,0,0.0,775623
4412,3,700000000,3,4,4,248,248,700000,3.0,2822580
4413,3,1650000000,4,5,5,325,937,0,3.0,1760939
4414,3,300000000,3,3,3,209,209,0,1.0,1435406
4415,3,1200000000,5,4,4,200,500,0,2.0,2400000
4416,3,1200000000,5,5,5,700,700,0,4.0,1714285
4417,3,625000000,5,5,5,201,201,0,3.0,3109452
4418,3,598000000,3,3,3,160,160,418500,2.0,3737500
4419,3,495000000,4,3,3,95,95,350000,1.0,5210526
4420,3,1200000000,5,5,5,830,830,750000,4.0,1445783
4421,3,380000000,3,3,3,100,100,383000,2.0,3800000
4422,3,590000000,3,3,3,209,209,450000,2.0,2822966
4423,3,980000000,3,5,5,159,143,950000,2.0,6853146
4424,2,1500000000,4,5,5,296,296,1385000,4.0,5067567
4425,3,245000000,1,2,2,68,68,0,0.0,3602941
4426,3,649000000,3,3,3,118,118,410000,2.0,5500000
4427,2,970000000,4,5,5,220,220,796000,2.0,4409090
4428,3,200000000,2,2,2,60,60,203000,0.0,3333333
4429,3,360000000,3,3,3,75,77,0,1.0,4675324
4430,2,667000000,3,4,4,143,144,570000,2.0,4631944
4431,2,1500000000,4,5,5,454,454,1500000,4.0,3303964
4432,1,164000000,2,2,2,56,56,0,0.0,2928571
4433,3,900000000,3,4,4,191,191,0,1.0,4712041
4434,2,1800000000,4,4,4,433,433,1153000,4.0,4157043
4435,3,1300000000,4,5,5,180,300,800000,4.0,4333333
4436,3,185000000,2,2,2,59,59,170000,1.0,3135593
4437,2,860000000,3,4,4,246,246,100000000,4.0,3495934
4438,3,280000000,3,2,2,70,70,228000,1.0,4000000
4439,2,600000000,3,2,2,140,140,1117000,2.0,4285714
4440,3,335000000,3,2,2,88,88,270000,1.0,3806818
4441,1,570000000,3,2,2,103,103,488000,2.0,5533980
4442,1,470000000,3,3,3,110,110,390000,1.0,4272727
4443,2,1600000000,3,4,4,240,240,850000,2.0,6666666
4444,0,290000000,3,2,2,69,68,350000,1.0,4264705
4445,2,300000000,3,2,2,220,159,0,1.0,1886792
4446,1,840000000,3,5,5,120,120,958000,2.0,7000000
4447,2,1650000000,3,3,3,267,267,1050000,2.0,6179775
4448,3,388000000,3,3,3,94,94,380000,1.0,4127659
4449,1,259000000,1,1,1,37,33,191000,0.0,7848484
4450,1,270000000,4,3,3,85,85,10000,1.0,3176470
4451,3,1950000000,3,4,4,310,310,900000,3.0,6290322
4452,3,1350000000,3,4,4,380,380,1500000,2.0,3552631
4453,3,5900000000,5,5,5,840,840,0,4.0,7023809
4454,2,680000000,3,4,4,194,194,800000,2.0,3505154
4455,3,1200000000,5,5,5,750,750,0,3.0,1600000
4456,3,1480000000,3,5,5,214,214,1029000,4.0,6915887
4457,3,2490000000,4,5,5,374,374,0,4.0,6657754
4458,1,500000000,5,3,3,127,127,0,1.0,3937007
4459,3,695000000,5,3,3,268,268,0,2.0,2593283
4460,2,1900000000,5,5,5,600,600,0,4.0,3166666
4461,3,2800000000,4,3,3,3610,3610,0,0.0,775623
4462,3,700000000,3,4,4,248,248,700000,3.0,2822580
4463,3,1650000000,4,5,5,325,937,0,3.0,1760939
4464,3,300000000,3,3,3,209,209,0,1.0,1435406
4465,3,1200000000,5,4,4,200,500,0,2.0,2400000
4466,3,1200000000,5,5,5,700,700,0,4.0,1714285
4467,3,625000000,5,5,5,201,201,0,3.0,3109452
4468,3,598000000,3,3,3,160,160,418500,2.0,3737500
4469,3,495000000,4,3,3,95,95,350000,1.0,5210526
4470,3,1200000000,5,5,5,830,830,750000,4.0,1445783
4471,3,380000000,3,3,3,100,100,383000,2.0,3800000
4472,3,590000000,3,3,3,209,209,450000,2.0,2822966
4473,3,980000000,3,5,5,159,143,950000,2.0,6853146
4474,2,1500000000,4,5,5,296,296,1385000,4.0,5067567
4475,3,245000000,1,2,2,68,68,0,0.0,3602941
4476,3,649000000,3,3,3,118,118,410000,2.0,5500000
4477,2,970000000,4,5,5,220,220,796000,2.0,4409090
4478,3,200000000,2,2,2,60,60,203000,0.0,3333333
4479,3,360000000,3,3,3,75,77,0,1.0,4675324
4480,2,667000000,3,4,4,143,144,570000,2.0,4631944
4481,2,1500000000,4,5,5,454,454,1500000,4.0,3303964
4482,1,164000000,2,2,2,56,56,0,0.0,2928571
4483,3,900000000,3,4,4,191,191,0,1.0,4712041
4484,2,1800000000,4,4,4,433,433,1153000,4.0,4157043
4485,3,1300000000,4,5,5,180,300,800000,4.0,4333333
4486,3,185000000,2,2,2,59,59,170000,1.0,3135593
4487,2,860000000,3,4,4,246,246,100000000,4.0,3495934
4488,3,280000000,3,2,2,70,70,228000,1.0,4000000
4489,2,600000000,3,2,2,140,140,1117000,2.0,4285714
4490,3,335000000,3,2,2,88,88,270000,1.0,3806818
4491,1,570000000,3,2,2,103,103,488000,2.0,5533980
4492,1,470000000,3,3,3,110,110,390000,1.0,4272727
4493,2,1600000000,3,4,4,240,240,850000,2.0,6666666
4494,0,290000000,3,2,2,69,68,350000,1.0,4264705
4495,2,300000000,3,2,2,220,159,0,1.0,1886792
4496,1,840000000,3,5,5,120,120,958000,2.0,7000000
4497,2,1650000000,3,3,3,267,267,1050000,2.0,6179775
4498,3,388000000,3,3,3,94,94,380000,1.0,4127659
4499,1,259000000,1,1,1,37,33,191000,0.0,7848484
4500,1,270000000,4,3,3,85,85,10000,1.0,3176470
4501,3,1950000000,3,4,4,310,310,900000,3.0,6290322
4502,3,1350000000,3,4,4,380,380,1500000,2.0,3552631
4503,3,5900000000,5,5,5,840,840,0,4.0,7023809
4504,2,680000000,3,4,4,194,194,800000,2.0,3505154
4505,3,1200000000,5,5,5,750,750,0,3.0,1600000
4506,3,1480000000,3,5,5,214,214,1029000,4.0,6915887
4507,3,2490000000,4,5,5,374,374,0,4.0,6657754
4508,1,500000000,5,3,3,127,127,0,1.0,3937007
4509,3,695000000,5,3,3,268,268,0,2.0,2593283
4510,2,1900000000,5,5,5,600,600,0,4.0,3166666
4511,3,2800000000,4,3,3,3610,3610,0,0.0,775623
4512,3,700000000,3,4,4,248,248,700000,3.0,2822580
4513,3,1650000000,4,5,5,325,937,0,3.0,1760939
4514,3,300000000,3,3,3,209,209,0,1.0,1435406
4515,3,1200000000,5,4,4,200,500,0,2.0,2400000
4516,3,1200000000,5,5,5,700,700,0,4.0,1714285
4517,3,625000000,5,5,5,201,201,0,3.0,3109452
4518,3,598000000,3,3,3,160,160,418500,2.0,3737500
4519,3,495000000,4,3,3,95,95,350000,1.0,5210526
4520,3,1200000000,5,5,5,830,830,750000,4.0,1445783
4521,3,380000000,3,3,3,100,100,383000,2.0,3800000
4522,3,590000000,3,3,3,209,209,450000,2.0,2822966
4523,3,980000000,3,5,5,159,143,950000,2.0,6853146
4524,2,1500000000,4,5,5,296,296,1385000,4.0,5067567
4525,3,245000000,1,2,2,68,68,0,0.0,3602941
4526,3,649000000,3,3,3,118,118,410000,2.0,5500000
4527,2,970000000,4,5,5,220,220,796000,2.0,4409090
4528,3,200000000,2,2,2,60,60,203000,0.0,3333333
4529,3,360000000,3,3,3,75,77,0,1.0,4675324
4530,2,667000000,3,4,4,143,144,570000,2.0,4631944
4531,2,1500000000,4,5,5,454,454,1500000,4.0,3303964
4532,1,164000000,2,2,2,56,56,0,0.0,2928571
4533,3,900000000,3,4,4,191,191,0,1.0,4712041
4534,2,1800000000,4,4,4,433,433,1153000,4.0,4157043
4535,3,1300000000,4,5,5,180,300,800000,4.0,4333333
4536,3,185000000,2,2,2,59,59,170000,1.0,3135593
4537,2,860000000,3,4,4,246,246,100000000,4.0,3495934
4538,3,280000000,3,2,2,70,70,228000,1.0,4000000
4539,2,600000000,3,2,2,140,140,1117000,2.0,4285714
4540,3,335000000,3,2,2,88,88,270000,1.0,3806818
4541,1,570000000,3,2,2,103,103,488000,2.0,5533980
4542,1,470000000,3,3,3,110,110,390000,1.0,4272727
4543,2,1600000000,3,4,4,240,240,850000,2.0,6666666
4544,0,290000000,3,2,2,69,68,350000,1.0,4264705
4545,2,300000000,3,2,2,220,159,0,1.0,1886792
4546,1,840000000,3,5,5,120,120,958000,2.0,7000000
4547,2,1650000000,3,3,3,267,267,1050000,2.0,6179775
4548,3,388000000,3,3,3,94,94,380000,1.0,4127659
4549,1,259000000,1,1,1,37,33,191000,0.0,7848484
4550,1,270000000,4,3,3,85,85,10000,1.0,3176470
4551,3,1950000000,3,4,4,310,310,900000,3.0,6290322
4552,3,1350000000,3,4,4,380,380,1500000,2.0,3552631
4553,3,5900000000,5,5,5,840,840,0,4.0,7023809
4554,2,680000000,3,4,4,194,194,800000,2.0,3505154
4555,3,1200000000,5,5,5,750,750,0,3.0,1600000
4556,3,1480000000,3,5,5,214,214,1029000,4.0,6915887
4557,3,2490000000,4,5,5,374,374,0,4.0,6657754
4558,1,500000000,5,3,3,127,127,0,1.0,3937007
4559,3,695000000,5,3,3,268,268,0,2.0,2593283
4560,2,1900000000,5,5,5,600,600,0,4.0,3166666
4561,3,2800000000,4,3,3,3610,3610,0,0.0,775623
4562,3,700000000,3,4,4,248,248,700000,3.0,2822580
4563,3,1650000000,4,5,5,325,937,0,3.0,1760939
4564,3,300000000,3,3,3,209,209,0,1.0,1435406
4565,3,1200000000,5,4,4,200,500,0,2.0,2400000
4566,3,1200000000,5,5,5,700,700,0,4.0,1714285
4567,3,625000000,5,5,5,201,201,0,3.0,3109452
4568,3,598000000,3,3,3,160,160,418500,2.0,3737500
4569,3,495000000,4,3,3,95,95,350000,1.0,5210526
4570,3,1200000000,5,5,5,830,830,750000,4.0,1445783
4571,3,380000000,3,3,3,100,100,383000,2.0,3800000
4572,3,590000000,3,3,3,209,209,450000,2.0,2822966
4573,3,980000000,3,5,5,159,143,950000,2.0,6853146
4574,2,1500000000,4,5,5,296,296,1385000,4.0,5067567
4575,3,245000000,1,2,2,68,68,0,0.0,3602941
4576,3,649000000,3,3,3,118,118,410000,2.0,5500000
4577,2,970000000,4,5,5,220,220,796000,2.0,4409090
4578,3,200000000,2,2,2,60,60,203000,0.0,3333333
4579,3,360000000,3,3,3,75,77,0,1.0,4675324
4580,2,667000000,3,4,4,143,144,570000,2.0,4631944
4581,2,1500000000,4,5,5,454,454,1500000,4.0,3303964
4582,1,164000000,2,2,2,56,56,0,0.0,2928571
4583,3,900000000,3,4,4,191,191,0,1.0,4712041
4584,2,1800000000,4,4,4,433,433,1153000,4.0,4157043
4585,3,1300000000,4,5,5,180,300,800000,4.0,4333333
4586,3,185000000,2,2,2,59,59,170000,1.0,3135593
4587,2,860000000,3,4,4,246,246,100000000,4.0,3495934
4588,3,280000000,3,2,2,70,70,228000,1.0,4000000
4589,2,600000000,3,2,2,140,140,1117000,2.0,4285714
4590,3,335000000,3,2,2,88,88,270000,1.0,3806818
4591,1,570000000,3,2,2,103,103,488000,2.0,5533980
4592,1,470000000,3,3,3,110,110,390000,1.0,4272727
4593,2,1600000000,3,4,4,240,240,850000,2.0,6666666
4594,0,290000000,3,2,2,69,68,350000,1.0,4264705
4595,2,300000000,3,2,2,220,159,0,1.0,1886792
4596,1,840000000,3,5,5,120,120,958000,2.0,7000000
4597,2,1650000000,3,3,3,267,267,1050000,2.0,6179775
4598,3,388000000,3,3,3,94,94,380000,1.0,4127659
4599,1,259000000,1,1,1,37,33,191000,0.0,7848484
4600,1,270000000,4,3,3,85,85,10000,1.0,3176470
4601,3,1950000000,3,4,4,310,310,900000,3.0,6290322
4602,3,1350000000,3,4,4,380,380,1500000,2.0,3552631
4603,3,5900000000,5,5,5,840,840,0,4.0,7023809
4604,2,680000000,3,4,4,194,194,800000,2.0,3505154
4605,3,1200000000,5,5,5,750,750,0,3.0,1600000
4606,3,1480000000,3,5,5,214,214,1029000,4.0,6915887
4607,3,2490000000,4,5,5,374,374,0,4.0,6657754
4608,1,500000000,5,3,3,127,127,0,1.0,3937007
4609,3,695000000,5,3,3,268,268,0,2.0,2593283
4610,2,1900000000,5,5,5,600,600,0,4.0,3166666
4611,3,2800000000,4,3,3,3610,3610,0,0.0,775623
4612,3,700000000,3,4,4,248,248,700000,3.0,2822580
4613,3,1650000000,4,5,5,325,937,0,3.0,1760939
4614,3,300000000,3,3,3,209,209,0,1.0,1435406
4615,3,1200000000,5,4,4,200,500,0,2.0,2400000
4616,3,1200000000,5,5,5,700,700,0,4.0,1714285
4617,3,625000000,5,5,5,201,201,0,3.0,3109452
4618,3,598000000,3,3,3,160,160,418500,2.0,3737500
4619,3,495000000,4,3,3,95,95,350000,1.0,5210526
4620,3,1200000000,5,5,5,830,830,750000,4.0,1445783
4621,3,380000000,3,3,3,100,100,383000,2.0,3800000
4622,3,590000000,3,3,3,209,209,450000,2.0,2822966
4623,3,980000000,3,5,5,159,143,950000,2.0,6853146
4624,2,1500000000,4,5,5,296,296,1385000,4.0,5067567
4625,3,245000000,1,2,2,68,68,0,0.0,3602941
4626,3,649000000,3,3,3,118,118,410000,2.0,5500000
4627,2,970000000,4,5,5,220,220,796000,2.0,4409090
4628,3,200000000,2,2,2,60,60,203000,0.0,3333333
4629,3,360000000,3,3,3,75,77,0,1.0,4675324
4630,2,667000000,3,4,4,143,144,570000,2.0,4631944
4631,2,1500000000,4,5,5,454,454,1500000,4.0,3303964
4632,1,164000000,2,2,2,56,56,0,0.0,2928571
4633,3,900000000,3,4,4,191,191,0,1.0,4712041
4634,2,1800000000,4,4,4,433,433,1153000,4.0,4157043
4635,3,1300000000,4,5,5,180,300,800000,4.0,4333333
4636,3,185000000,2,2,2,59,59,170000,1.0,3135593
4637,2,860000000,3,4,4,246,246,100000000,4.0,3495934
4638,3,280000000,3,2,2,70,70,228000,1.0,4000000
4639,2,600000000,3,2,2,140,140,1117000,2.0,4285714
4640,3,335000000,3,2,2,88,88,270000,1.0,3806818
4641,1,570000000,3,2,2,103,103,488000,2.0,5533980
4642,1,470000000,3,3,3,110,110,390000,1.0,4272727
4643,2,1600000000,3,4,4,240,240,850000,2.0,6666666
4644,0,290000000,3,2,2,69,68,350000,1.0,4264705
4645,2,300000000,3,2,2,220,159,0,1.0,1886792
4646,1,840000000,3,5,5,120,120,958000,2.0,7000000
4647,2,1650000000,3,3,3,267,267,1050000,2.0,6179775
4648,3,388000000,3,3,3,94,94,380000,1.0,4127659
4649,1,259000000,1,1,1,37,33,191000,0.0,7848484
4650,1,270000000,4,3,3,85,85,10000,1.0,3176470
4651,3,1950000000,3,4,4,310,310,900000,3.0,6290322
4652,3,1350000000,3,4,4,380,380,1500000,2.0,3552631
4653,3,5900000000,5,5,5,840,840,0,4.0,7023809
4654,2,680000000,3,4,4,194,194,800000,2.0,3505154
4655,3,1200000000,5,5,5,750,750,0,3.0,1600000
4656,3,1480000000,3,5,5,214,214,1029000,4.0,6915887
4657,3,2490000000,4,5,5,374,374,0,4.0,6657754
4658,1,500000000,5,3,3,127,127,0,1.0,3937007
4659,3,695000000,5,3,3,268,268,0,2.0,2593283
4660,2,1900000000,5,5,5,600,600,0,4.0,3166666
4661,3,2800000000,4,3,3,3610,3610,0,0.0,775623
4662,3,700000000,3,4,4,248,248,700000,3.0,2822580
4663,3,1650000000,4,5,5,325,937,0,3.0,1760939
4664,3,300000000,3,3,3,209,209,0,1.0,1435406
4665,3,1200000000,5,4,4,200,500,0,2.0,2400000
4666,3,1200000000,5,5,5,700,700,0,4.0,1714285
